rpm,boost_pressure,injection_quantity,afr,engine_displacement,fuel_type,is_turbo,stock_hp,stage1_gain_percent
6146.153642989164,0.9740970575005684,19.20684493086145,15.740007024562077,2.9176161061027597,petrol,0,198.02973722034326,1.5129005220531224
2000.03412800161,1.2344531420601328,68.30536286808831,16.373218917274354,2.57858042049794,diesel,1,344.8286655955249,3.5182215058870785
4694.888572232002,0.9621832504628531,47.97474487154747,15.124180960392989,1.728208868997367,petrol,0,110.52702191712905,3.3704150117190923
5038.3104219270335,0.9834808521802386,19.281535273775845,16.174031479529283,3.0494864102192043,diesel,1,383.5349928965942,6.943834517633321
2504.098870539508,2.094731801036838,11.864461853969225,14.498391190470711,2.7245876893562393,diesel,1,375.3968601326959,7.567844798985728
6310.898708001818,1.0096042553234372,79.97674162001584,15.619624120258369,1.522781073246999,diesel,0,110.51344498426994,2.2529505986847385
5362.175694620906,0.9732640741966434,49.807719294929015,14.72707119315005,1.4510311925611903,petrol,0,123.16767531960161,6.997028232998526
3284.9396836916553,1.712703435811964,75.06179738142437,14.042535969343348,2.1489146093294647,diesel,1,233.6067927124351,6.672827613561158
1272.7295989489976,1.0094433663756452,20.96299331445237,15.710988857053536,3.0781081558749936,petrol,0,194.40820883951486,0.050851346755547505
2494.432461092439,1.0150587532688822,18.661754774901624,12.09516607351398,3.3182320867211352,petrol,1,326.1045214924235,5.42331653838697
3104.330558259358,0.9817991096952049,47.839467776667256,15.937522240055738,2.559630777055234,petrol,0,205.8491822188522,3.4258873885015775
2296.5704246603864,1.599725712439882,41.219681927739416,12.221643539674172,1.6174463420720053,diesel,1,164.71627707508617,6.1141642346378875
6079.114466501148,0.9599113141579875,73.26812136983145,16.061939147674277,3.1169546737136873,petrol,0,191.87616389882004,4.498664038991984
5262.379585637523,0.9883730917784059,50.2051026960728,14.314002915856864,2.9927983437740564,diesel,1,365.49299515476537,9.325518139640248
1682.7031013421583,0.9977877274023745,41.26670264461637,13.046564732379931,2.6709955238453533,petrol,0,181.6114012801335,2.064444422920407
4740.162734553294,0.9796876474571286,81.16434450365053,16.1235660879218,1.9532397981488545,diesel,0,139.4299181636483,3.1280667368471793
5404.5942365036335,1.003272227606574,57.46882219507155,13.296700263821078,3.1516891241793363,diesel,0,250.80392016537192,3.379866950750466
1639.775888888646,1.6601316367586878,17.132181117245096,15.265720327221421,2.798035696282546,petrol,1,372.2393465477745,3.289273010812713
4224.619225011583,1.8956737464813658,69.63361292373145,16.257121782677984,3.4054245655908844,petrol,1,442.8557432748397,9.467741439127865
1859.2313029196173,1.5909308560614188,52.93228855253873,14.096933188415523,1.4186131543981229,diesel,1,171.38022226298835,5.478672203166752
6114.92291986457,0.9619733588501123,18.782767442508288,12.394690553598458,2.331952395823487,petrol,0,181.86384462377038,5.224061930252494
2768.3714466381334,1.0398366547361535,67.18991103029893,13.217407234095791,2.980939257126239,petrol,0,238.8833575440117,2.2891344302445016
3352.262608313018,0.988331982277741,64.72642815080334,14.488468793638049,1.5399017568470408,diesel,0,135.64043517537462,4.171385943957259
6425.136651576204,1.804864330405101,81.33959950028809,12.533153597476685,2.3025499974864427,diesel,1,250.5588250096436,12.569317553748666
968.8950409761759,1.4360451465784454,71.90496333972408,13.329115614048405,2.5529933999292074,diesel,1,317.34938058511017,2.435964895358989
5275.246598416489,0.9548237753945548,84.77759933781797,15.956400109384854,1.8944330003177305,diesel,1,257.49530181554746,6.929548130667088
4540.700087129263,0.9266170177777859,77.2775049172469,12.130497764420113,3.4979408800907485,diesel,1,431.24097179214124,7.172474394120433
5999.574071932958,1.7187766550584862,12.712203287102216,12.024434253579152,2.9865662635921026,diesel,1,298.38846663805845,6.352358552465456
1220.4988648582582,1.0300963853641676,79.58465726292103,15.474487795969713,1.7486714874429934,petrol,0,149.48039999062524,1.772095112620626
1599.5726041116013,1.0004530990192986,65.88910962466335,14.835053300593794,1.2923479889582528,petrol,0,85.36406048736085,1.6371094047282202
4875.466304775302,1.0480204784898681,55.865770448280216,12.24525141746083,1.6439954289984793,petrol,0,111.99351022574275,4.797523841634373
1869.515939966018,0.9284094081538774,23.764992166023923,16.410122307993866,3.2335351361436793,petrol,1,405.7404780888029,4.027527411736248
6197.736939925332,0.9801342632514718,53.351291185565664,15.148991750650797,2.516550244904866,diesel,0,161.94984203190504,4.368720776419452
3162.5925881482895,1.4638362212756655,18.941314464830846,12.603425744427444,1.5414096768161334,petrol,1,177.90586242735688,9.545245134132296
3206.1410208791935,1.3722963532001762,26.322139502272147,14.647378117840537,2.605271358184245,petrol,1,317.1434753705594,8.614638323075665
2163.3200619435815,1.0072457933122116,52.43289253239407,15.159009814996672,2.1623201015607787,diesel,0,160.49600451827453,1.8954700965540483
3315.941893007385,1.6764174733174801,37.04930008376907,14.307326600730413,3.0110941105676936,petrol,1,353.6747409165085,12.3238110540673
3813.540642547187,1.0299870410763836,33.583801880815095,15.768220630552808,3.3184315537789404,diesel,0,249.24403494022397,2.894255893343427
2471.424042348473,1.2677820567021643,22.974583389369535,13.412520164108951,3.1365843853907647,diesel,1,291.00726771010903,6.7610374174607974
2984.6648098726696,1.0150580586848887,55.06303059588107,12.538526501392024,3.1024988763975783,diesel,1,412.09686291181373,5.760409439803157
4750.924275330118,1.7875689116776179,39.08812713727373,14.883998855637717,2.975841250115547,diesel,1,314.09431693142074,8.045868893882174
1829.0784601085884,1.0336304290550238,84.18497520127042,14.501862426128017,2.407703096824701,petrol,0,156.29012148063552,3.384312636763309
1348.2759884186362,1.8574622419126423,42.53342704919447,14.111971203856806,2.2309649104850076,petrol,1,244.57763963650692,4.108201310733124
2203.972795684755,1.2088830624403397,46.76481568011898,14.639003278566582,3.2863383309592944,diesel,1,303.1070504132657,4.803925806573182
4535.234680751937,1.0170203255351355,67.21772642796468,12.261488167746514,3.1402532849538445,diesel,0,248.4808974310387,3.594619903427173
3602.406048088846,1.876078625243131,73.90116376608768,14.27156167306574,1.9784499115838496,diesel,1,261.5984496520196,11.543161772931764
3875.901829625635,0.9469716022544988,39.891438002615544,16.128019526482543,1.9833588298605056,diesel,1,227.96894564682466,7.697071385485432
1039.0095380720063,1.0427460458504028,43.61554961926536,13.383907825893537,1.9793679619020912,petrol,0,130.13966347603642,1.0937421001939553
6398.113306238199,1.0120357709658043,45.812940522079955,15.426446534328035,2.8169769711074526,diesel,0,222.57806393805046,2.4418810123698185
5754.088054266788,0.9614104071183637,64.93101272453407,13.98039914787316,3.4153858141635727,diesel,0,285.04862985206637,3.824125265050777
5009.0195856523305,1.024998353793527,35.986964598478664,12.557413986888994,3.464529587292736,diesel,0,237.8290337691538,1.8263162563345725
3503.851354684457,1.047791697907384,40.868200164554494,15.571569677519877,2.3263094061788836,petrol,0,208.35870536462835,0.912552782013645
1107.0360723265758,1.3217832778294278,13.652385423538846,12.49177031001551,3.326813834605744,petrol,1,436.24228541345803,3.169303054397806
5040.816223468455,1.0300871592106633,13.672278236745942,13.055408176985843,2.9795575703287405,petrol,0,256.1337825062193,4.179134398402163
1065.8008191202339,0.9901355557553387,77.17261610377726,15.022257639851365,2.3836474868676047,diesel,0,191.4512814335175,0.0
2574.084446265871,1.6264483512364087,39.770505081087556,13.236712728397801,2.0004722738418828,diesel,1,265.39712237848994,7.757762789785325
5421.616993467178,2.198240718093471,32.227154275837364,13.83573878009077,1.9864319586550188,petrol,1,250.05594316180955,11.78491011927232
4233.191906314882,1.3493167300905116,78.64740702141661,14.236124682586572,3.494434085704709,diesel,1,436.95819230286264,8.672356267843055
3438.367532400915,1.688356370932516,35.746934678418086,13.891717971773748,1.6645517866841975,diesel,1,151.28019085067456,11.469141092722213
5923.1820731287735,1.1291359636329235,34.40070478875078,16.090791664903268,2.4439702649733874,diesel,1,254.72779574474524,6.52756988777927
2251.683545109312,1.2514892860361315,21.658117306256685,15.934414643808633,2.7029101807218385,diesel,1,283.72222359363724,4.143777881999716
3354.96304807148,1.4667602320214161,84.60263117012686,15.035688646405609,3.02154117782516,petrol,1,390.3565471368069,11.807197444304352
1470.6072809614514,1.0152922126564,81.65120711408582,14.307294289350502,1.6259124933932054,diesel,0,124.97596218571063,1.879290573029175
1130.0429225071427,0.9746066611504938,14.914782543878681,14.04803029085293,3.407481401357207,petrol,0,214.978275995334,1.9272989526186284
1238.9593246286022,1.7774656158538789,25.526540614360897,13.359322059526374,1.4566808469732213,diesel,1,159.10628437735394,4.599068212214242
5731.481556948917,0.8017262875166714,48.112551685965634,14.202759029282436,1.2038196276520412,diesel,1,115.08939210300761,8.082041865789433
2705.946469419287,1.139475994239666,45.989755041329886,15.074662609464658,3.1347685242943997,petrol,1,322.935788148697,6.669795837156013
3480.3097893415706,1.0211558041596778,21.284050866810553,12.213183090024668,3.339884620455046,petrol,0,205.25955195289112,2.4158530110421927
1519.5250183483383,1.668209001279615,28.122918155431435,14.561454226938046,1.6331405420661091,diesel,1,149.537167446846,3.6590457202400017
4367.066883991054,1.0278408805469408,67.9703041101463,15.849711938057636,1.21090520369731,diesel,1,160.6489442824595,6.452007820453036
2924.6020403795164,1.9384230841481582,33.87993383713447,15.596460850086709,2.5878762449666395,petrol,1,360.31641893032656,10.958235634370643
1337.4070012500379,0.9529834770099697,35.98589915553857,12.08565366517869,2.1522600157152434,diesel,0,149.64463520512584,0.0
5884.108959859094,1.0093830548028448,19.45197563099699,12.646733976549903,2.8987348888519797,petrol,0,201.50438219905413,5.0502756208679935
922.4425865067012,0.8232117226565797,84.48134364478798,14.630874753603745,2.3667732136386994,petrol,1,330.37485240741455,1.870327275811219
2429.848272404907,0.8707275749208072,54.59257066681483,13.326398369412434,2.433260950156163,diesel,1,294.6425987829804,4.554279981130109
2195.1710222463726,1.0373888497903803,29.024837992137137,14.748465599559381,1.2417692510030374,petrol,0,96.69832649429289,2.515153276595559
5147.164528234623,1.0483417075992938,41.44542909256039,14.31562373348489,2.869270159845498,petrol,0,220.9571405486852,1.645353636110494
1426.8029933006164,2.045518990345556,39.62554300304173,15.071617191941492,2.3965291542057856,petrol,1,264.5721969610501,4.222723026473755
6010.463367194815,0.9712147407523302,45.235066613112096,15.300727070532734,1.6589465836688277,diesel,0,142.28699547869857,4.176157639629107
4994.361469255655,1.896144182036519,52.74503639811448,12.470767935621488,2.389144819753687,diesel,1,303.626429773808,12.689103767281242
5064.162044602851,0.9523140094581946,83.44184752804597,13.697151061600563,1.4296836974696778,petrol,0,94.547729353842,4.81194108000585
4308.950321830182,1.008098937374805,40.68549832185978,14.707986401404689,2.107648742745189,petrol,0,146.63750021569822,5.392311229111381
1634.2086809468312,1.028020100776377,61.34215550452579,13.527649893940062,2.067573760630909,diesel,1,226.8239012613295,4.160694491181186
5833.801890740072,1.1893586996200831,25.15660762341085,12.835947606919893,1.4275263617410912,diesel,1,182.25975392545166,9.10137931298614
6272.261146759407,1.0152519200752663,47.16299174714638,12.498114333133273,1.3038981690756806,diesel,0,97.06836045685782,2.6026317491983137
5949.194379972056,1.0484568608250755,83.67750123283993,16.288496097455916,2.9590481709966387,diesel,0,255.36977469396462,1.1469112105620147
5636.462963691998,1.0116756179077309,50.67733017266537,12.74390095515281,2.4716659843482613,petrol,0,155.49086752331303,2.7947994660250766
5016.724794109947,0.9796032862910026,37.843947781620784,13.821847339919401,3.1594462629280367,diesel,0,244.94187165074797,4.176835172289388
5918.28366157233,0.940553903909733,29.840485836348332,15.809153412305808,3.3655393704976273,diesel,1,323.20205776615666,6.348660822062189
4877.3731274815245,1.9918685091630854,75.59313548916788,13.526949655814525,2.23467638987149,diesel,1,228.5245969093889,12.123239482513046
5872.7374401912475,1.0277358713327693,48.82461409657968,14.207735619803422,1.5708843445594254,diesel,0,138.5528951035384,3.878891620580644
1603.7175760638015,2.133149602183957,46.15230696897629,16.28942486207335,2.1994950948046874,diesel,1,212.44426396556753,4.206515169761871
1566.1385401451835,1.0416848407629196,34.11497436117488,14.736581453615662,1.7823245940911834,petrol,0,108.54648609220399,1.6846320708705993
6436.181831709629,1.9456310161854082,65.62109745486364,14.109416836562787,2.4233380100959563,diesel,1,240.7875834814665,9.14279530121559
5348.959370776953,1.6717922429834915,66.31289385586447,15.571359227380698,1.3152453863029476,petrol,1,140.88932757618255,10.221898362961614
912.9291264857552,1.0493368498411177,31.067228947311634,12.279283979430698,2.207376086716857,diesel,0,174.7588686571531,0.7944634491336878
6062.373720867972,0.981915649460807,64.4635096287926,14.074947435697084,2.654250469969483,diesel,0,190.54285961034424,2.9880644385700244
2819.196399427753,1.0481297017489817,60.85705456598712,15.807034025885589,2.287403137345696,diesel,1,314.5249187868138,2.6266632113207984
3875.9173449445652,1.0159995718801151,32.686021085344606,16.263910198496966,2.924122823522595,diesel,0,262.452396822052,2.6721105793526085
4930.782196120659,1.0008934151751354,78.03147451821314,13.886854445675146,2.1272224694738884,petrol,0,163.48676372260704,4.077786337111737
1413.6526027304376,1.7344858924054614,59.16383037572892,14.98309371394543,2.2121152489371703,petrol,1,213.00535358594152,3.254332910361913
5719.5302478183285,0.9746680377226147,60.08868691359898,12.582132615562236,1.6549626486961528,diesel,0,137.93210510197272,2.5896751994567246
2034.1254843754414,1.004207903495072,62.604332593257425,16.288151108185048,2.751894058903339,diesel,0,240.26734000815924,0.7024884858365299
6366.318987873564,0.9899676135163636,61.40707905707607,12.104524120560413,2.6385997609020535,diesel,0,183.68542273136825,3.199209482393922
5682.312506424483,0.9822215673822938,50.841130153100465,14.204209152416082,2.2210686387107454,petrol,0,195.62756115634613,3.9951835798400928
6073.6971971916355,1.9806520400667709,83.3653323073421,15.352461866008598,1.7616715017615427,petrol,1,238.94183329004304,14.868758615462466
4510.987488412027,1.2050481905432684,29.33563072767658,14.636826183432246,2.2498400473828246,diesel,1,229.50913909013786,9.887825837457015
1839.1173101955733,0.95075070328,35.209747639703025,15.588798760563385,3.0769288385315114,diesel,0,264.0531023793787,1.311874708513948
6492.213284066729,1.0696271525232737,21.547268693321982,13.902601496460571,1.4661195848116877,petrol,1,160.544682769595,12.066324427285947
1672.7860971482698,1.0290737973895994,30.297411420314535,15.981820767778622,3.4558886347259783,petrol,0,214.57342661889717,0.0
3992.235599932248,1.5010726087123896,61.462218671136284,14.93709030691165,1.6056196740185744,petrol,1,178.50439753936735,16.586163710134468
6369.3188380128995,0.981832638762902,44.59066643781804,13.911496161669552,1.4189579000099872,petrol,0,116.12084397182906,2.5694390195702694
5498.892404947935,0.991666599803988,34.11592616806746,15.369693508501747,3.011166911652455,petrol,0,255.83958781547332,3.8632287396757565
5822.785166090177,0.9596095232971881,21.51441415409604,14.40228005973282,3.253971344933497,diesel,0,209.28652389580097,2.517777535192914
1095.0947615675277,1.7131606490521976,71.73454880621398,12.75600381860042,2.203528317296805,diesel,1,283.6628314408018,1.8419923301293308
5487.5193240462895,0.9298585083942927,39.58611384540658,15.320089002478678,3.0931866028852175,diesel,1,361.7391668168535,6.934417056244526
2960.2643052421786,1.1068649030700852,25.628450607626128,15.381708647571282,2.925611772280936,diesel,1,331.27867044801656,4.967929472778932
5509.402687718639,1.3579092728638975,84.27913430203618,12.617450660057756,1.6054701395508992,petrol,1,158.5679919702655,13.779069112883302
5788.010169135401,0.9692300679035133,26.559844090670055,14.952332455927785,3.2126936578243894,petrol,0,286.79031778808303,1.8993404083694057
5539.8627790972005,1.0210532771742677,11.993332374796877,12.22256611715707,2.5027674968621825,diesel,0,191.52994659715552,2.4689840681103608
5529.024314084408,1.5857122950460618,38.90271106428273,13.218135426727981,2.162909000824044,petrol,1,276.62636258440017,11.900511596566972
1270.043581148611,0.9501067465022747,25.92078541305572,16.025301739734516,2.4974188152086123,diesel,0,200.54166065557584,0.6194692416644627
6139.034885518869,0.955948669218334,26.13837059715389,14.63597096319625,2.280898662660882,petrol,0,169.43143129301973,2.133372860518011
2059.1168939887025,0.9922734034272063,23.210372437980993,12.606114112155062,1.6924122654744564,petrol,0,106.5791701259291,2.3290306892930834
2382.9201930008458,1.0110485067341788,25.4042723254305,15.997644538782783,1.3271219418528235,diesel,0,93.85550857220716,0.0
4369.587835337747,0.9621968964209623,73.92867384476997,15.394221817220515,1.4470267994637276,diesel,0,91.8280213668225,4.191736924768272
2714.0453460507624,2.1281036981976973,53.26457188731947,15.627859344501264,1.3016027367715708,diesel,1,143.25862508720095,5.492520623115281
6336.954479856132,0.9880732361217145,39.81437684162447,14.631387162622215,2.3468709578155247,petrol,0,175.56979722345355,2.9115863674880877
4200.254530313866,1.3021419081390757,40.65020330250346,13.941835516593097,1.437552001946214,diesel,1,191.63607581546293,10.11467434422653
2743.8697737475095,1.431465100259357,52.595067282136945,14.078180601523867,3.34539312521106,diesel,1,366.5701101138529,7.182261150058123
1429.9827021965766,0.9666062632413973,64.23353516090395,13.75093520184936,1.995180853254055,diesel,0,142.37168362282094,0.6320712557483492
5530.0233387729695,1.042750485962505,54.80458968053805,15.010264465462107,2.9377409476888827,diesel,0,198.95166330271704,2.9240577594648918
925.8652735226347,0.9538541999323435,61.03141042524415,14.532006062243699,3.3249709212544882,petrol,0,257.250758290903,1.3230310992918053
3508.241666000628,0.9505473108834627,68.99872843701995,13.488222300357474,3.1599342752591175,diesel,0,236.6554550434814,5.468763779396233
5239.484258935437,0.9996590478846281,50.2365942814188,16.344371790667807,1.8217861128584532,petrol,0,118.0838935041445,4.075830391739597
5817.62557807101,1.3242495110285128,17.582962445168874,15.649333060079648,1.6315013733595771,petrol,1,195.31295944751812,11.085605621902667
2971.9124599443076,1.3846670097156641,18.879931238400157,15.576377512879073,2.596586290136366,petrol,1,288.86754843283165,10.651661788846678
1034.2339909565505,1.0020457443767228,44.77567860111258,15.105570463103069,1.8987322223428713,petrol,0,163.72773210860532,0.0
3485.6723042332524,1.531151251575321,26.074480214123994,12.628306443806043,2.6230439897901765,diesel,1,241.33250781448402,5.961658310428852
3167.966744376577,1.030896960250675,83.0812842331635,12.363308760012327,1.4226633434014342,diesel,0,125.79131503997735,5.029855643298847
1101.0337616412098,1.0034600751289275,84.51572475901355,16.314183866873705,2.186760079122049,petrol,0,159.4854218454024,0.0
1152.6425759719598,2.110223742815513,72.81068078408327,12.528769720136706,1.8940591934029407,petrol,1,255.98107278386627,5.98547413996182
4077.7094358762106,0.9897233301472824,43.376204114049415,12.284027268167419,2.430265751844502,petrol,0,212.5810460765803,6.478409320734889
6300.489891392282,0.9320004748832098,75.0477280375886,15.185297524806515,1.6355360308475637,diesel,1,170.59027621061549,11.036262754621612
5356.415964935032,1.563945971713467,50.76216963098955,16.04514709344231,3.3697794079390615,petrol,1,324.6673374382905,15.712624736137538
3063.512160449818,0.9861599029572663,39.363013126332355,12.403889558630379,2.310758295785103,petrol,0,170.2846677733566,2.004463126160801
1096.9855002327506,1.0205326778444714,25.43648447597557,16.390812109753472,3.3405743236526266,petrol,1,402.91017821421997,1.1744886671204255
2223.6184381478497,0.954911764375004,21.520137440331887,12.28497815416151,3.3532069427724505,diesel,0,299.49429995761466,1.923490042380705
2030.4566090134301,1.030058362067385,56.33416813791874,15.888615731367262,2.4356034324969817,diesel,0,191.87607533992525,2.466809503070133
3351.912767784688,1.0445693651824475,38.373236678006144,15.468479461494166,1.4083318346315103,petrol,0,94.04539839187044,3.146174957297861
3334.6545821306586,1.1201038437269606,64.14300846345073,12.759928687257217,2.702341335552483,petrol,1,334.12469726091325,11.725296724585508
3809.477749414287,1.0008192914778244,42.750061700412964,16.476667017733238,1.446818434514797,diesel,0,108.4092821611727,2.657350096957866
2176.6195244498217,1.013760898022905,13.812509646135787,16.416241955638508,1.3536992358133646,petrol,0,105.30250230253294,0.5215658748582771
5504.395858125319,1.0148183729667135,68.63177856804589,13.92676438578993,2.2937906984357497,diesel,0,141.77903002038192,5.523522597866058
4662.3834562387765,1.0460586962506626,37.81842411562519,13.91286795381359,1.9996493601225773,petrol,0,159.7237679904539,5.276671396148561
2106.7727941511225,1.8432853798934152,19.836637688853244,12.893626485890886,2.8941181141661856,petrol,1,326.99330469139556,6.628837203694607
6253.861293326723,1.0161923232309995,24.825023669097966,13.310982541013097,1.826948944056551,diesel,1,174.53978333167595,9.28894187653644
1881.0111799936205,0.9857682631525975,45.880369456500844,12.663416790685137,2.949255852278694,petrol,0,239.6114854368943,1.023424754904931
1291.6171362704229,0.998112310176315,68.66583964508463,15.36595558028601,2.4655512913889925,diesel,0,200.08157289551582,0.07558054014807869
2920.5391439380855,1.046897806984922,45.06134045714289,13.764270100869494,3.0872812900716795,diesel,1,315.0189387208066,5.499866428614528
3357.4015300909127,1.224150480372223,37.695463100572645,13.061987681792488,1.827449959335422,diesel,1,176.43027282969484,8.82731877638048
5756.164748997554,1.049882963733366,56.01373635473741,16.004007599429407,2.345243261414441,diesel,0,185.9542272680724,3.3854947632760717
3572.323546384378,0.9994314533534617,40.55217908972293,14.556753080811141,1.3866542009749683,diesel,0,83.85675725399223,2.450159975506703
5340.82788217393,1.0347836867223654,84.61181602156509,15.928104073741878,1.4499113375032036,diesel,0,96.78930978136044,4.275159585816449
6157.309983559415,1.282497241116265,51.775133641108766,13.333348337040682,1.8165957410872673,diesel,1,218.56366192688708,6.486853549703968
3156.1258076427257,1.0334120892002108,61.099710451726835,12.863645226349885,1.3332742924376988,diesel,0,117.96651705243767,2.5597835150359565
4695.1682409450295,1.0314473876030934,27.644229131173375,13.242933135554548,3.300555922514544,petrol,0,211.90117621371473,5.971517235900818
2316.994599606228,1.0275791086437092,67.88870074218664,13.702431064007035,2.1889012147701097,diesel,0,159.73609010986345,1.7260612515475522
1116.4081350305537,1.091197303191845,48.91859818653131,15.644733314001918,2.5136849327282045,petrol,1,351.1715598742164,1.7498305186935854
1957.4839546635783,1.0736941583552224,40.75365901862457,14.15737683662651,2.9182743414487384,diesel,1,316.85794132197776,5.492409700798452
3158.7846581951185,2.092685754816137,28.440669025379396,15.2841686083629,3.4608704945325854,petrol,1,382.74518505315433,12.999673405552684
1938.1015276939197,1.4493593546480268,31.70722806310487,15.58227201431642,2.276932233095243,petrol,1,227.7572587636362,6.878746751691479
1656.213337914922,2.121317715345196,40.1535848617802,13.011102635456432,1.8305091054837992,petrol,1,188.0599477092864,8.235839675140056
4479.801905994553,1.0282905274171723,25.82007913665347,16.128280151697638,1.280768665552233,diesel,0,83.06841059791559,1.7693587131463087
2612.4812809359773,1.6664829336429363,66.99751627755475,12.577319663300042,1.3162327738951327,diesel,1,175.5475142263167,9.07073677826761
5809.397577009536,1.5384406821015828,65.85781958625657,15.692276747363719,2.875262421216741,diesel,1,322.2051773141124,10.456574214070788
3729.550764841337,1.0082644349314538,39.632637816091815,15.541011216525124,1.748178617532738,diesel,0,131.26417341562959,4.637224298347705
3829.3067959641635,1.0639423274238244,69.64241939370322,16.322818285329745,2.8940034007143423,diesel,1,358.56294840698894,8.809824494168014
3554.0233307732365,2.181280245608522,17.035586800579367,13.85568711433751,2.0097165507502477,diesel,1,245.00691143725658,12.558493881431865
6387.879823384887,1.0383529836423708,32.59902682469615,15.465869010920349,3.011923556469407,petrol,0,215.30282213809588,3.426703270592819
2132.884190452878,1.021191781058858,52.2642427727153,14.230222851905143,3.108069440897121,diesel,0,188.7640137943161,1.6029089896200999
3120.042918042948,2.1232076027390816,13.816055090876098,15.373675879700865,3.189730533394491,petrol,1,292.0027392833548,8.38678024860406
3875.2394269841875,1.890977921004721,28.427480724623575,13.038358373702476,3.2371218929742342,diesel,1,326.28971368472736,6.963253779190838
5066.370447091949,1.5442580861736153,45.71003658178078,14.022895085055843,2.8330388241256337,petrol,1,345.0018520706013,14.289035842260498
4140.212062150136,0.9974382199300205,82.92596859501985,16.063017094336274,3.0670304538043096,diesel,1,329.6388529356481,10.065949511605359
1404.0077898525033,0.9620110630101384,15.347840063863405,16.45420381142193,1.5890098269805681,petrol,0,105.43583108370116,0.0
4433.107243526868,2.0350450984605275,57.88506458235555,14.34956291806418,2.534552498508769,petrol,1,326.24977790225813,14.697780533737568
1850.3989885519397,1.0296571729802693,29.55278360019585,12.690891958516714,1.9959467926808898,petrol,0,147.759089937574,1.7356576412323332
1335.3701347802357,1.8710341672492603,33.07490997842726,12.974800638828192,2.77791469986357,petrol,1,368.9639680928868,5.589438261716784
2523.0710375571525,1.0054285585726428,56.63965229907554,14.746509249555809,1.8785441800385092,diesel,0,144.7700338377267,2.4535603476276697
1314.7950953367554,0.9946838842414153,40.677634903429734,12.390201676394396,2.751925819674513,diesel,0,221.4685055124243,0.23424626719531072
5546.599496699504,1.564117600035249,67.03162638884632,14.126501925015857,2.908684512673589,petrol,1,296.2585457339992,13.406245254588104
4271.182995754165,1.8325211922168163,15.388775161467574,14.320593473348875,2.331168937249693,petrol,1,271.42470591651954,12.347792323814616
6288.319935794331,0.9950576463600882,23.566332274156775,12.976122552626048,2.3350651350035845,petrol,0,172.91067667734413,2.375216992586631
1080.034891695961,1.5979760650316464,21.5712344060107,16.234843281441137,2.969257936985909,petrol,1,376.1257671685435,2.4166829593721126
